               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
44,0.023419,0.031689,0.0028968,0.96317,0.93014,0.95932,0.85692,0.016263,0.015488,0.0021268,0.007162,0.007162,0.007162
45,0.023846,0.032236,0.0029468,0.9592,0.93351,0.95626,0.85313,0.016083,0.015375,0.0020669,0.007096,0.007096,0.007096
46,0.023553,0.031727,0.0028992,0.95021,0.93871,0.95914,0.85178,0.016331,0.01558,0.002168,0.00703,0.00703,0.00703
47,0.023349,0.031828,0.0028788,0.96077,0.93509,0.96236,0.85673,0.016244,0.015196,0.001984,0.006964,0.006964,0.006964
48,0.023357,0.031553,0.0028457,0.96461,0.93121,0.96114,0.8541,0.016242,0.015418,0.0021061,0.006898,0.006898,0.006898
49,0.023156,0.031195,0.0028631,0.96364,0.93933,0.9653,0.86375,0.015815,0.015192,0.0020206,0.006832,0.006832,0.006832
50,0.02316,0.031055,0.002758,0.96165,0.94172,0.96437,0.86197,0.015803,0.015096,0.0019089,0.006766,0.006766,0.006766
51,0.023143,0.031392,0.0027719,0.96741,0.94034,0.96384,0.86314,0.015908,0.01524,0.002027,0.0067,0.0067,0.0067
52,0.022788,0.030821,0.0027233,0.9626,0.9436,0.96115,0.86529,0.015651,0.015077,0.001969,0.006634,0.006634,0.006634
53,0.023051,0.030993,0.0027384,0.96167,0.93403,0.95965,0.85887,0.015784,0.015016,0.0019362,0.006568,0.006568,0.006568
54,0.022796,0.03089,0.0027326,0.96723,0.93909,0.96519,0.86481,0.015773,0.015157,0.0019226,0.006502,0.006502,0.006502
55,0.022767,0.030787,0.0026707,0.96965,0.92938,0.95999,0.86477,0.015828,0.015111,0.0020089,0.006436,0.006436,0.006436
56,0.022649,0.030475,0.0026326,0.96241,0.94499,0.96671,0.87063,0.015636,0.015007,0.0018942,0.00637,0.00637,0.00637
57,0.02237,0.030343,0.0026818,0.96191,0.94449,0.96543,0.87083,0.015545,0.015002,0.0019261,0.006304,0.006304,0.006304
58,0.022394,0.030737,0.0027282,0.96423,0.94389,0.96656,0.86954,0.01551,0.014765,0.0018937,0.006238,0.006238,0.006238
59,0.022234,0.029952,0.0026399,0.96036,0.93773,0.96374,0.87062,0.015478,0.014688,0.0020074,0.006172,0.006172,0.006172
60,0.022101,0.029747,0.002657,0.96306,0.94362,0.96569,0.87073,0.01544,0.01455,0.0019902,0.006106,0.006106,0.006106
61,0.022476,0.030418,0.0026195,0.96548,0.93979,0.96525,0.87154,0.015349,0.014676,0.0018981,0.00604,0.00604,0.00604
62,0.022416,0.03046,0.0026553,0.95867,0.94805,0.96582,0.87408,0.015318,0.014626,0.0019011,0.005974,0.005974,0.005974
63,0.022117,0.030082,0.0026,0.96148,0.94666,0.96439,0.87376,0.015227,0.014428,0.0019093,0.005908,0.005908,0.005908
64,0.022137,0.02991,0.0025621,0.96481,0.95066,0.96778,0.87291,0.015252,0.014528,0.0018564,0.005842,0.005842,0.005842
65,0.022049,0.029716,0.0024788,0.96894,0.94252,0.968,0.87667,0.015196,0.014272,0.0018488,0.005776,0.005776,0.005776
66,0.021923,0.029516,0.0025536,0.96327,0.94537,0.96466,0.8767,0.01513,0.014354,0.0018614,0.00571,0.00571,0.00571
67,0.021669,0.029453,0.0025179,0.96432,0.94497,0.96841,0.87797,0.015085,0.014255,0.0018418,0.005644,0.005644,0.005644
68,0.021615,0.029367,0.0024403,0.96473,0.94864,0.96834,0.87705,0.015077,0.01432,0.0017405,0.005578,0.005578,0.005578
69,0.021914,0.030058,0.0025244,0.96567,0.94539,0.96885,0.87408,0.015043,0.014325,0.0017386,0.005512,0.005512,0.005512
70,0.021973,0.029867,0.0025562,0.95573,0.94997,0.96802,0.87692,0.015105,0.014239,0.001812,0.005446,0.005446,0.005446
71,0.021615,0.029342,0.0024277,0.96047,0.94771,0.96743,0.87816,0.015014,0.014162,0.0017826,0.00538,0.00538,0.00538
72,0.021352,0.028863,0.0024037,0.95934,0.95033,0.9689,0.87755,0.014972,0.014127,0.001754,0.005314,0.005314,0.005314
73,0.021371,0.028603,0.0024585,0.96398,0.94813,0.96857,0.87977,0.014945,0.014113,0.0017106,0.005248,0.005248,0.005248
74,0.021519,0.029222,0.0024429,0.96397,0.95128,0.96814,0.88059,0.014951,0.014221,0.0016979,0.005182,0.005182,0.005182
75,0.021355,0.0285,0.0024431,0.97041,0.94348,0.96863,0.87811,0.014897,0.014159,0.0017115,0.005116,0.005116,0.005116
76,0.021363,0.029161,0.0023574,0.96429,0.94789,0.96822,0.87773,0.014963,0.014199,0.0017588,0.00505,0.00505,0.00505
77,0.021213,0.028843,0.002367,0.95659,0.95049,0.96796,0.8805,0.01492,0.014261,0.0017536,0.004984,0.004984,0.004984
78,0.021112,0.028645,0.0023028,0.97139,0.9366,0.96757,0.8796,0.01481,0.014245,0.0017582,0.004918,0.004918,0.004918
79,0.021188,0.028501,0.002406,0.96097,0.94864,0.96787,0.88033,0.014861,0.014227,0.001738,0.004852,0.004852,0.004852
80,0.02122,0.028547,0.0023276,0.96428,0.94636,0.96843,0.88219,0.014818,0.014074,0.0017213,0.004786,0.004786,0.004786
81,0.021163,0.028952,0.0024163,0.96272,0.94642,0.96695,0.88138,0.01486,0.014183,0.0017249,0.00472,0.00472,0.00472
82,0.020835,0.028411,0.0022371,0.96691,0.94375,0.9679,0.88415,0.014714,0.014034,0.0016954,0.004654,0.004654,0.004654
83,0.021041,0.028202,0.0023007,0.96298,0.95035,0.96849,0.88244,0.01473,0.013947,0.0016646,0.004588,0.004588,0.004588
84,0.020933,0.028164,0.0022226,0.96306,0.9488,0.96744,0.88356,0.014629,0.013959,0.001684,0.004522,0.004522,0.004522
85,0.020929,0.028079,0.0023055,0.96468,0.94461,0.96638,0.88184,0.014647,0.013946,0.00173,0.004456,0.004456,0.004456
86,0.020746,0.027728,0.0022163,0.96205,0.95094,0.96603,0.88311,0.01462,0.013927,0.0017414,0.00439,0.00439,0.00439
87,0.020755,0.028046,0.0022331,0.9652,0.94907,0.96768,0.88374,0.014649,0.013848,0.0017411,0.004324,0.004324,0.004324
88,0.020518,0.027556,0.0022134,0.96172,0.95408,0.96738,0.88123,0.014627,0.013845,0.0017232,0.004258,0.004258,0.004258
89,0.020749,0.028034,0.0022066,0.96413,0.9535,0.96796,0.88201,0.014622,0.013842,0.0016882,0.004192,0.004192,0.004192
90,0.020509,0.027609,0.0021816,0.96518,0.95081,0.96622,0.88136,0.014567,0.013789,0.0016956,0.004126,0.004126,0.004126
91,0.020775,0.027712,0.0021981,0.96068,0.95237,0.96748,0.88185,0.01459,0.013843,0.0017161,0.00406,0.00406,0.00406
92,0.020598,0.027545,0.0022448,0.963,0.95302,0.96761,0.88381,0.014532,0.013821,0.0017,0.003994,0.003994,0.003994
93,0.020322,0.027203,0.0021243,0.96372,0.95392,0.96638,0.88511,0.014421,0.013696,0.0017064,0.003928,0.003928,0.003928
94,0.020391,0.027288,0.0021485,0.96833,0.94725,0.96727,0.88435,0.014417,0.013651,0.0016997,0.003862,0.003862,0.003862
95,0.02005,0.026765,0.0021596,0.9614,0.95177,0.96745,0.88431,0.014386,0.013598,0.0017033,0.003796,0.003796,0.003796
96,0.020254,0.027149,0.0020627,0.95693,0.9556,0.96699,0.88342,0.014385,0.013566,0.0017181,0.00373,0.00373,0.00373
97,0.01984,0.026726,0.0020094,0.95863,0.95315,0.96863,0.88555,0.014361,0.013582,0.0016991,0.003664,0.003664,0.003664
98,0.020098,0.026994,0.0020306,0.96551,0.94574,0.96822,0.88607,0.014325,0.0136,0.0016682,0.003598,0.003598,0.003598
