               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  67,             0.01516,           0.0086545,             0.00242,             0.95948,              0.9486,             0.97269,             0.82776,            0.010835,           0.0040558,           0.0025963,            0.005644,            0.005644,            0.005644
                  68,            0.014883,            0.008476,            0.002505,             0.95662,             0.93855,              0.9683,             0.82728,             0.01062,           0.0039823,           0.0025555,            0.005578,            0.005578,            0.005578
                  69,            0.014728,           0.0084965,           0.0023936,             0.96251,             0.94774,             0.97149,             0.82871,            0.010671,           0.0039918,           0.0022162,            0.005512,            0.005512,            0.005512
                  70,            0.014577,           0.0085326,            0.002352,             0.96313,             0.94488,             0.96921,              0.8292,            0.010565,           0.0039138,           0.0024917,            0.005446,            0.005446,            0.005446
                  71,            0.014667,           0.0083806,           0.0023309,             0.96199,             0.93905,             0.96748,              0.8268,             0.01068,            0.004056,           0.0025943,             0.00538,             0.00538,             0.00538
                  72,            0.014599,           0.0084519,           0.0022586,             0.96046,             0.94588,             0.96848,             0.82896,            0.010577,           0.0040084,           0.0023723,            0.005314,            0.005314,            0.005314
                  73,             0.01439,           0.0082494,           0.0022358,             0.96464,             0.94274,             0.96747,             0.82494,             0.01064,           0.0039062,           0.0024603,            0.005248,            0.005248,            0.005248
                  74,             0.01433,           0.0083951,           0.0022867,             0.96342,             0.94434,             0.96807,             0.83399,            0.010417,              0.0039,           0.0022502,            0.005182,            0.005182,            0.005182
                  75,            0.014358,           0.0084048,           0.0023422,             0.96008,              0.9438,             0.97104,             0.82878,            0.010588,           0.0039145,           0.0024753,            0.005116,            0.005116,            0.005116
                  76,            0.014143,           0.0083274,            0.002309,             0.95685,             0.94828,             0.96889,             0.83184,             0.01049,           0.0039317,           0.0024125,             0.00505,             0.00505,             0.00505
                  77,            0.014125,           0.0082559,           0.0022157,             0.95947,             0.95337,              0.9702,              0.8343,            0.010341,           0.0038902,           0.0022748,            0.004984,            0.004984,            0.004984
                  78,            0.014257,           0.0083463,            0.002225,             0.96292,             0.94733,             0.96796,             0.83061,            0.010354,           0.0038602,           0.0024457,            0.004918,            0.004918,            0.004918
                  79,             0.01392,           0.0081914,           0.0022286,             0.96113,             0.94178,             0.96503,             0.82449,            0.010484,           0.0039152,           0.0024056,            0.004852,            0.004852,            0.004852
                  80,            0.013717,            0.008087,           0.0022769,             0.96067,             0.94871,             0.96937,             0.83213,            0.010324,           0.0038603,           0.0021531,            0.004786,            0.004786,            0.004786
                  81,            0.013753,           0.0082066,           0.0022189,             0.96279,             0.95019,             0.97247,             0.83274,             0.01014,           0.0037676,           0.0022331,             0.00472,             0.00472,             0.00472
                  82,            0.013799,           0.0079548,           0.0021289,              0.9634,             0.94439,             0.96958,              0.8324,             0.01019,            0.003828,           0.0023854,            0.004654,            0.004654,            0.004654
                  83,             0.01361,           0.0080855,           0.0022159,             0.96102,              0.9511,             0.97063,             0.83425,            0.010132,           0.0038193,           0.0022726,            0.004588,            0.004588,            0.004588
                  84,             0.01363,           0.0080284,           0.0020887,             0.96272,             0.94765,             0.96811,             0.83163,            0.010145,           0.0037938,           0.0023096,            0.004522,            0.004522,            0.004522
                  85,            0.013489,           0.0079289,           0.0021273,             0.96088,             0.94873,              0.9697,             0.83742,            0.010094,           0.0038126,           0.0022766,            0.004456,            0.004456,            0.004456
                  86,            0.013347,           0.0078363,           0.0020784,             0.95978,             0.94832,             0.97148,             0.83655,            0.010037,            0.003817,           0.0023108,             0.00439,             0.00439,             0.00439
                  87,            0.013247,           0.0077306,           0.0020892,             0.96013,             0.95043,             0.97084,             0.83911,            0.010007,           0.0037471,           0.0023225,            0.004324,            0.004324,            0.004324
                  88,            0.013215,           0.0078701,           0.0020505,             0.96294,             0.95314,             0.97097,             0.83818,           0.0099184,           0.0037303,            0.002171,            0.004258,            0.004258,            0.004258
                  89,            0.013127,           0.0077949,            0.002056,             0.96091,             0.94646,             0.97102,             0.83842,            0.010027,           0.0037448,           0.0023438,            0.004192,            0.004192,            0.004192
                  90,            0.013094,           0.0077313,           0.0020385,              0.9603,             0.94547,             0.97034,             0.83726,            0.009988,           0.0037439,           0.0023048,            0.004126,            0.004126,            0.004126
                  91,            0.013011,           0.0077267,           0.0020358,              0.9638,             0.95249,             0.97245,             0.84258,           0.0098657,           0.0036981,            0.002178,             0.00406,             0.00406,             0.00406
                  92,            0.013084,           0.0077753,           0.0020467,             0.95906,             0.94897,             0.97183,             0.84145,            0.009882,           0.0037281,           0.0022474,            0.003994,            0.003994,            0.003994
                  93,            0.012916,           0.0076723,           0.0019419,             0.96456,             0.94919,             0.97167,             0.83989,           0.0098928,           0.0037239,            0.002198,            0.003928,            0.003928,            0.003928
                  94,            0.012824,            0.007649,           0.0019641,              0.9687,             0.95005,             0.97134,             0.84348,           0.0097704,            0.003675,           0.0022285,            0.003862,            0.003862,            0.003862
                  95,            0.012685,           0.0076234,           0.0020024,             0.96196,             0.95068,             0.96938,             0.84004,           0.0098695,           0.0037147,           0.0021308,            0.003796,            0.003796,            0.003796
                  96,            0.012644,             0.00759,           0.0019009,             0.96362,             0.94836,             0.97004,              0.8404,           0.0098359,           0.0037499,           0.0021816,             0.00373,             0.00373,             0.00373
                  97,            0.012492,           0.0074699,           0.0018776,             0.96666,             0.94992,             0.97034,             0.84067,           0.0097442,           0.0036853,           0.0022416,            0.003664,            0.003664,            0.003664
                  98,             0.01257,           0.0075262,           0.0018725,             0.96299,             0.95004,             0.97116,             0.84085,           0.0097315,           0.0036919,           0.0023275,            0.003598,            0.003598,            0.003598
                  99,            0.012422,           0.0075513,           0.0018612,             0.96309,             0.95089,             0.96991,             0.84375,           0.0097171,           0.0036787,           0.0024026,            0.003532,            0.003532,            0.003532
                 100,            0.012374,           0.0074983,            0.001838,              0.9641,             0.95123,             0.97101,             0.84527,           0.0096104,            0.003645,           0.0024389,            0.003466,            0.003466,            0.003466
                 101,             0.01228,           0.0074146,           0.0019027,             0.96544,              0.9484,             0.96969,             0.84218,           0.0096399,           0.0036476,           0.0024003,              0.0034,              0.0034,              0.0034
                 102,            0.012149,           0.0073016,           0.0018781,             0.96314,             0.95219,             0.96997,              0.8427,           0.0096853,            0.003636,           0.0023813,            0.003334,            0.003334,            0.003334
                 103,            0.011998,            0.007331,            0.001858,             0.96278,             0.95074,             0.96999,             0.84328,           0.0095961,           0.0036343,           0.0024114,            0.003268,            0.003268,            0.003268
                 104,            0.011893,           0.0073389,           0.0018888,             0.96262,             0.95133,             0.96916,             0.84422,           0.0095739,           0.0036373,           0.0023609,            0.003202,            0.003202,            0.003202
                 105,            0.011983,            0.007354,           0.0017474,             0.96119,             0.95145,             0.97058,             0.84492,           0.0095215,           0.0036204,           0.0022357,            0.003136,            0.003136,            0.003136
                 106,            0.011956,           0.0073636,           0.0018684,             0.96349,             0.95066,              0.9716,             0.84586,           0.0095076,            0.003588,           0.0021487,             0.00307,             0.00307,             0.00307
                 107,            0.011954,           0.0073237,           0.0017361,             0.96594,             0.95209,             0.96956,             0.84442,           0.0095302,           0.0036075,           0.0021282,            0.003004,            0.003004,            0.003004
                 108,            0.011852,            0.007191,           0.0017461,             0.96724,             0.94865,             0.97071,             0.84522,           0.0094836,           0.0036015,           0.0021371,            0.002938,            0.002938,            0.002938
                 109,            0.011743,           0.0072136,           0.0016826,             0.96391,             0.95047,             0.97055,             0.84532,           0.0095082,           0.0036088,           0.0021365,            0.002872,            0.002872,            0.002872
