               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  36,            0.019813,           0.0098731,           0.0034828,             0.94794,             0.93151,             0.96185,             0.76314,            0.014615,           0.0049201,           0.0028992,             0.00769,             0.00769,             0.00769
                  37,              0.0195,            0.009695,           0.0034033,             0.95361,             0.93451,             0.96446,              0.7571,            0.014629,           0.0048046,           0.0026826,            0.007624,            0.007624,            0.007624
                  38,            0.019345,           0.0096264,           0.0032904,             0.94699,             0.92923,             0.96148,             0.76071,            0.014226,           0.0047368,           0.0027696,            0.007558,            0.007558,            0.007558
                  39,            0.019454,           0.0097654,           0.0032328,             0.95091,             0.93071,             0.96209,             0.75889,            0.014342,           0.0047175,           0.0028774,            0.007492,            0.007492,            0.007492
                  40,            0.018982,           0.0096537,           0.0032232,             0.94396,             0.91974,             0.95848,             0.75476,            0.014481,           0.0049398,            0.003229,            0.007426,            0.007426,            0.007426
                  41,            0.018819,           0.0095824,           0.0031701,             0.95724,             0.92184,             0.96081,             0.75898,            0.014317,           0.0048966,           0.0028494,             0.00736,             0.00736,             0.00736
                  42,            0.018983,           0.0095935,           0.0032351,             0.94871,             0.93331,             0.96575,             0.77716,             0.01404,           0.0047328,           0.0028175,            0.007294,            0.007294,            0.007294
                  43,            0.018712,           0.0096044,           0.0031669,             0.95723,             0.93566,              0.9631,             0.76079,            0.014226,           0.0047066,           0.0028814,            0.007228,            0.007228,            0.007228
                  44,            0.018607,           0.0095606,            0.003309,             0.90685,             0.87378,             0.91883,             0.70042,            0.019354,           0.0058797,           0.0070573,            0.007162,            0.007162,            0.007162
                  45,            0.018558,           0.0094424,           0.0031938,              0.9431,             0.94109,             0.96235,             0.76677,            0.013937,            0.004749,           0.0027233,            0.007096,            0.007096,            0.007096
                  46,            0.018631,           0.0094594,           0.0031368,             0.94426,             0.92752,             0.95866,             0.76894,            0.014036,            0.004749,           0.0029867,             0.00703,             0.00703,             0.00703
                  47,            0.018389,           0.0094959,           0.0029432,             0.95241,              0.9243,             0.96292,             0.77211,             0.01405,           0.0047398,           0.0029056,            0.006964,            0.006964,            0.006964
                  48,            0.018036,           0.0092897,           0.0030477,             0.95106,               0.928,             0.96271,             0.77231,            0.013675,           0.0047414,           0.0031304,            0.006898,            0.006898,            0.006898
                  49,            0.017995,           0.0093402,           0.0030424,             0.94112,             0.93514,             0.95748,             0.77246,            0.013583,           0.0046833,           0.0028746,            0.006832,            0.006832,            0.006832
                  50,            0.018211,            0.009232,           0.0029392,             0.94951,             0.93762,             0.96471,             0.77447,            0.013573,           0.0046244,           0.0026131,            0.006766,            0.006766,            0.006766
                  51,             0.01781,              0.0091,            0.002963,             0.94111,               0.939,             0.95902,             0.77837,            0.013085,           0.0045281,           0.0027915,              0.0067,              0.0067,              0.0067
