               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  84,            0.014157,           0.0080385,           0.0021789,             0.96077,             0.95231,             0.97137,             0.81594,            0.011109,           0.0039912,           0.0023208,            0.004522,            0.004522,            0.004522
                  85,            0.014041,           0.0079819,           0.0022538,             0.96368,              0.9458,             0.97079,             0.81778,            0.011029,           0.0040486,           0.0023884,            0.004456,            0.004456,            0.004456
                  86,            0.013963,           0.0078692,           0.0021812,             0.95725,             0.95446,             0.97163,             0.81829,            0.011063,           0.0040486,           0.0023457,             0.00439,             0.00439,             0.00439
                  87,            0.013864,           0.0077644,           0.0021971,             0.95695,              0.9518,             0.97115,             0.81462,            0.011079,           0.0039947,           0.0023562,            0.004324,            0.004324,            0.004324
                  88,            0.013751,           0.0078906,           0.0021076,             0.95799,             0.95341,             0.97007,             0.82146,            0.011001,           0.0039963,           0.0023398,            0.004258,            0.004258,            0.004258
                  89,            0.013486,           0.0077679,           0.0021454,             0.96436,             0.94984,             0.97144,             0.81887,            0.010987,           0.0040708,            0.002261,            0.004192,            0.004192,            0.004192
                  90,            0.013421,           0.0077205,           0.0021456,             0.95663,             0.95699,             0.97377,             0.81978,            0.010987,           0.0041042,           0.0022358,            0.004126,            0.004126,            0.004126
                  91,            0.013517,           0.0077521,           0.0021561,             0.96747,              0.9507,             0.97468,              0.8236,             0.01084,           0.0039663,           0.0021721,             0.00406,             0.00406,             0.00406
                  92,            0.013596,           0.0077985,           0.0021625,             0.96097,             0.95515,             0.97416,             0.82115,            0.010843,           0.0039948,           0.0022702,            0.003994,            0.003994,            0.003994
                  93,            0.013433,           0.0076956,           0.0020531,             0.96168,             0.95332,             0.97321,             0.81977,            0.010893,           0.0040178,           0.0021734,            0.003928,            0.003928,            0.003928
                  94,            0.013326,           0.0076726,           0.0020538,             0.96587,             0.95268,             0.97462,             0.82352,            0.010822,           0.0039527,           0.0022108,            0.003862,            0.003862,            0.003862
                  95,             0.01322,           0.0076214,           0.0020694,              0.9634,             0.95204,             0.97226,             0.82042,            0.010853,           0.0039938,           0.0022862,            0.003796,            0.003796,            0.003796
                  96,            0.013086,           0.0076127,           0.0020096,             0.96377,             0.95482,             0.97225,             0.81834,            0.010888,           0.0040034,            0.002363,             0.00373,             0.00373,             0.00373
                  97,            0.013118,           0.0075409,           0.0020082,             0.96342,             0.95712,             0.97313,              0.8212,            0.010739,           0.0039248,           0.0022039,            0.003664,            0.003664,            0.003664
                  98,            0.013184,           0.0075611,           0.0019736,             0.96471,             0.95009,             0.97259,             0.82073,            0.010743,           0.0039149,           0.0023614,            0.003598,            0.003598,            0.003598
